Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Length,LanguageDiversity,DescriptorDensity,MostFrequentDescriptors,LongWordDensity,Personability,Storytelling,SocialNetworkBinary
459704,B002CJASQ8,A1GXS5Z0IUPUGX,athas17,3,3,1,1298246400,Page is not marked correctly,50,0.72,0.12,[],0.1,0.06,0.0,0
450343,B0012BUR6S,ABMSXYKU0XPC,BusyMomOf2,0,0,5,1285372800,Wonderfully refreshing drink,51,0.803921568627451,0.1568627450980392,"[('great', 2)]",0.2549019607843137,0.058823529411764705,0.0196078431372549,0
85855,B006HYJM66,A5F5G1ODUPVRK,M. Bouthot,7,14,2,1329264000,Unimpressed,273,0.5567765567765568,0.12087912087912088,"[('not', 3), ('just', 3), ('available', 2)]",0.1794871794871795,0.12087912087912088,0.02197802197802198,1
149864,B00018CX56,A2ULQ7W1M7LZRV,"R. Skinner ""Something different cook""",1,1,5,1204329600,Unusual but very good.,39,0.7948717948717948,0.15384615384615385,"[('good', 2)]",0.1794871794871795,0.02564102564102564,0.0,0
198419,B000FVBYCW,A15QRUAQB1QWVD,1969GTO,0,0,5,1331510400,Excellent,22,0.8636363636363636,0.09090909090909091,[],0.09090909090909091,0.09090909090909091,0.0,0
46476,B002GJ9JWS,A1LI6PZVFFG75X,Jessica,0,0,5,1329868800,AMAZING!!,35,0.8285714285714286,0.08571428571428572,[],0.2,0.08571428571428572,0.0,1
494559,B003G1ZRTY,A1AISNSGXSGF40,"J. S. ""J. S.""",2,3,1,1327190400,eating dirt!,107,0.6635514018691588,0.14018691588785046,"[('so', 3)]",0.1308411214953271,0.11214953271028037,0.0,0
223379,B002QGK2V8,A9ZYY1RR50BWW,B. Salzer,40,50,1,1256083200,Horrible Smell and Taste,140,0.6857142857142857,0.12142857142857143,"[('worst', 2)]",0.17857142857142858,0.06428571428571428,0.014285714285714285,0
463265,B0016CQST8,A1ILGH7RH8Y9CP,Sheila Smiles,2,2,5,1272326400,"Yum, yum, yum",35,0.8571428571428571,0.17142857142857143,[],0.17142857142857143,0.02857142857142857,0.0,0
330025,B002QWHJOU,A4SCR2I3HAKOU,Bentley,1,1,4,1326499200,favorite treat!,98,0.7244897959183674,0.08163265306122448,[],0.15306122448979592,0.15306122448979592,0.01020408163265306,0
40082,B001E50X66,ALUCXTMHIV6MW,"Carole W. Saucier ""Reptileszz""",3,3,2,1312156800,Dried out little rocks for the most part,63,0.7777777777777778,0.19047619047619047,"[('locally', 2)]",0.1111111111111111,0.1111111111111111,0.0,0
80251,B004342XH2,A3OXRFCJI67IMN,Bold Consumer,4,5,5,1307750400,"Tastes Good, Especially For Those Who Like Milk Chocolate",25,0.8,0.2,[],0.16,0.08,0.0,0
471206,B0000CF90P,A29MN25UBUTVDJ,Carl D. Millholland,19,22,2,1198886400,Not very well made,71,0.7887323943661971,0.18309859154929578,"[('few', 2)]",0.1267605633802817,0.09859154929577464,0.04225352112676056,0
311163,B003CK0WLM,A3LQS08K2OBI5Z,J. Lim,1,1,5,1298332800,Tastes exactly like regular Stash Green Tea,92,0.7608695652173914,0.14130434782608695,"[('green', 2)]",0.15217391304347827,0.021739130434782608,0.010869565217391304,0
236596,B008YA1NWC,AXYZEE4GQ7SGW,Donna Travis,0,0,5,1308268800,A favorite coffee!,48,0.75,0.10416666666666667,[],0.22916666666666666,0.10416666666666667,0.041666666666666664,0
285312,B000H48FX8,A2MQQN4E5LGNK,"Jeanine M. Cardelli ""Love my dog""",2,2,5,1261612800,Needed for my pet's health,50,0.86,0.16,[],0.18,0.1,0.0,0
497629,B000HDK0D2,A17KNP1347GV5D,Jinna,7,11,3,1183420800,Great Tasting Lollipops,27,0.8888888888888888,0.18518518518518517,[],0.18518518518518517,0.037037037037037035,0.0,0
436551,B000CQ01JW,A1DXPVASYA5U2Y,Renee Gleason,5,6,5,1156896000,Food you can feel good about,163,0.6441717791411042,0.22699386503067484,"[('only', 4), ('boxed', 2), ('too', 2)]",0.17791411042944785,0.06748466257668712,0.03067484662576687,0
332599,B003GS5FMQ,A29NV3DTW63GGR,"tea drinker ""Igor S""",0,0,3,1331251200,gives me heartburn,119,0.6386554621848739,0.14285714285714285,"[('so', 2), ('sure', 2)]",0.18487394957983194,0.11764705882352941,0.025210084033613446,0
174997,B000B7QMRW,A2DLILHIM9JJWW,J. Dorsey,1,1,5,1259539200,Amazing!!,44,0.7272727272727273,0.20454545454545456,[],0.1590909090909091,0.045454545454545456,0.022727272727272728,0
326369,B001SBD3RM,A1A7977716YE3V,Mike from Charlotte,0,0,5,1271808000,"Addictive, perks up dull dishes, not just for Indian food",224,0.5491071428571429,0.12946428571428573,"[('more', 2), ('Indian', 2), (""n't"", 2), ('so', 2)]",0.21428571428571427,0.044642857142857144,0.004464285714285714,0
493612,B003O3P9EC,A13ALPQNE5QPUN,"Sharon L. Brooker ""phlebotech""",1,1,5,1307318400,It is delicious,73,0.6164383561643836,0.1232876712328767,"[('jelly', 3)]",0.0821917808219178,0.1506849315068493,0.0,0
470117,B004HBP0HG,A2VJ44J2L8F25X,moonlady,0,0,5,1334188800,YUM!,27,0.9259259259259259,0.07407407407407407,[],0.1111111111111111,0.14814814814814814,0.037037037037037035,0
82749,B005ATIDNC,A2TNOL4SR0U08R,Accidental Tourist,2,3,5,1326412800,Tulsi Tea,60,0.8,0.15,"[(""n't"", 2)]",0.16666666666666666,0.05,0.0,1
495473,B003ULDYRW,AUIY1SHAMEFYQ,akrobert,0,0,4,1337558400,Good plain rooibos.,40,0.775,0.1,"[('good', 2)]",0.125,0.075,0.025,0
256815,B003G52BN0,A3CVOWPTIOSR2O,MrWonderfull,0,0,5,1345420800,Great Taste.To bad only for short time.,91,0.7362637362637363,0.17582417582417584,[],0.1978021978021978,0.054945054945054944,0.02197802197802198,0
375714,B000F4GQ22,A6BL422N584T,OCK Products,0,0,2,1322438400,I love the product but hate the metal,54,0.7592592592592593,0.12962962962962962,[],0.12962962962962962,0.037037037037037035,0.0,0
75316,B0009X2A60,AAIHULRTSL157,"Debbie Hund ""Southern Granny & Crazy Cat Lady""",1,2,3,1316390400,We had a problem with this,219,0.5114155251141552,0.1050228310502283,"[('loose', 3), ('not', 3), ('just', 2)]",0.1872146118721461,0.0547945205479452,0.0136986301369863,0
368426,B000GZW9YY,A3UXGVW0PCYTPW,jeun,1,1,5,1297036800,pao,30,0.8333333333333334,0.23333333333333334,[],0.23333333333333334,0.03333333333333333,0.03333333333333333,0
473909,B000FPDYRQ,A3KTCJK2D0DQGU,L. Aylesworth,3,3,5,1235088000,Gluten free Dreams,30,0.9,0.1,[],0.23333333333333334,0.1,0.03333333333333333,1
240732,B0002568VI,A2GCNU2XB1Z2GQ,"Over-Worked Volunteer ""Mary""",0,0,5,1313107200,Wow!,35,0.8571428571428571,0.11428571428571428,[],0.11428571428571428,0.11428571428571428,0.0,0
230252,B00004RYGX,A2A6NH6DPE0VXR,"Jim ""Pimmy""",0,0,4,1066089600,Wacky and original,117,0.8034188034188035,0.18803418803418803,"[('most', 2), (""n't"", 2)]",0.18803418803418803,0.017094017094017096,0.02564102564102564,0
172090,B000MQ60LK,A1T3T8I0XA0AEK,"Angela Briggs ""Angiebaby""",0,0,5,1294099200,Twinings pulled off a miracle!,76,0.6973684210526315,0.15789473684210525,"[('green', 2)]",0.3026315789473684,0.06578947368421052,0.013157894736842105,0
161510,B000NMDW4Q,A186J0MIIV3QC1,T. Ritchie,0,0,5,1313798400,yum,28,0.9285714285714286,0.2857142857142857,[],0.10714285714285714,0.10714285714285714,0.03571428571428571,0
151849,B001EO5TRK,A3GJR19RIGQGF8,"Bay Area Mom ""Bay Area Mom""",3,3,5,1173571200,excellent oatmeal,28,0.8571428571428571,0.10714285714285714,[],0.14285714285714285,0.03571428571428571,0.0,0
141006,B004DBS2TI,A2NPOQXJDJVN0W,Joe R,0,0,5,1340323200,Awesome coffee flavored,60,0.8166666666666667,0.13333333333333333,[],0.18333333333333332,0.08333333333333333,0.03333333333333333,0
407049,B000G6TNS8,ALI2S9GF1ILZP,Roxtar,0,0,4,1345852800,long lasting burn,177,0.6101694915254238,0.12994350282485875,"[('hot', 2), (""n't"", 2), ('more', 2)]",0.1807909604519774,0.05084745762711865,0.011299435028248588,0
218006,B000GZSDSA,A1OD3F3VNIGGV6,"Oscar Osorio ""Heather""",0,0,5,1206662400,love em!!!,25,0.76,0.12,[],0.16,0.16,0.04,1
7912,B00166D8TW,A1ZWZFD0YEM2WK,Kynn,1,1,5,1328572800,This is a great alternative to whey,199,0.5979899497487438,0.12562814070351758,"[('good', 4), (""n't"", 3), ('pretty', 3), ('<', 2)]",0.19597989949748743,0.05025125628140704,0.010050251256281407,0
434330,B003Z6ZGZU,A2RALCWQN9S36X,elizabeth,1,1,5,1320364800,Pumpkin Spice,49,0.7959183673469388,0.16326530612244897,"[('really', 2), ('good', 2)]",0.20408163265306123,0.08163265306122448,0.02040816326530612,0
119676,B004770O08,AMUVSXDKAF9MA,BK,1,4,2,1325203200,gross,32,0.8125,0.3125,[],0.21875,0.09375,0.0,0
12675,B000FKL0EU,A1CMGZ3E88VC6Q,William D. Vinson,0,1,5,1273190400,Many Thanks,37,0.7297297297297297,0.02702702702702703,[],0.21621621621621623,0.02702702702702703,0.0,0
503422,B0052MTNN6,A3SYTEMUMKIBZ5,Alex,0,0,5,1339891200,A LOT of seeds!,65,0.7692307692307693,0.12307692307692308,[],0.15384615384615385,0.12307692307692308,0.046153846153846156,1
289333,B0015DQG7W,AIR02R7NKZJIV,Jeffrey Chu,1,1,5,1323302400,Excellent customer service,48,0.7708333333333334,0.0625,[],0.3333333333333333,0.08333333333333333,0.041666666666666664,0
71094,B004IN7CJ2,A2OYGTISD5WFN6,"M. Christian ""Mallard""",0,0,5,1315008000,"""Good"" In All Respects",33,0.8787878787878788,0.2727272727272727,"[('Good', 2)]",0.30303030303030304,0.030303030303030304,0.030303030303030304,0
144613,B002AYAMIE,A1DO0GV8JCTUEM,namaste,0,0,5,1335657600,Great,28,0.8928571428571429,0.17857142857142858,[],0.25,0.03571428571428571,0.0,0
131050,B0006B4IH4,A1P8QFF2PL3NOW,Angilan,0,0,5,1258502400,Delicious!,53,0.7924528301886793,0.2641509433962264,"[('so', 2), ('very', 2)]",0.16981132075471697,0.03773584905660377,0.0,0
52153,B001M23W3M,A2I6DISKM0YKM8,Just a Mom with her thoughts,3,5,5,1308182400,So delicious and good for you,146,0.6575342465753424,0.1506849315068493,"[('just', 2)]",0.2945205479452055,0.04794520547945205,0.02054794520547945,0
22746,B000WEOSKC,A405A608KK4LN,"Jenraider72 ""Jen""",0,0,2,1340323200,I really wanted it to work...,366,0.5163934426229508,0.13387978142076504,"[('not', 3), ('more', 3), ('just', 3), ('so', 2), ('bad', 2)]",0.2103825136612022,0.08743169398907104,0.02185792349726776,0
557506,B003YBLF2E,A1KBXGIJ9C7YJ2,"V. Linnean ""Alaskan Realtor""",0,1,3,1302048000,Not as good as some of their other options,438,0.45662100456621,0.15296803652968036,"[(""n't"", 4), ('good', 3), ('organic', 3), ('not', 2), ('as', 2)]",0.19863013698630136,0.05251141552511415,0.0091324200913242,1
198840,B001EQ5NLU,AZJ4V2EVSLG27,"J. Marty ""Gadget Man!""",3,3,5,1325635200,Ordered for co-workers who love spam.,43,0.813953488372093,0.18604651162790697,[],0.11627906976744186,0.046511627906976744,0.0,0
238773,B000C1CUMI,A2XHBRX40Q9SV9,Matthew Chirman,2,2,2,1183593600,Make sure you know what you're buying.....,89,0.7078651685393258,0.12359550561797752,"[('unclear', 2), ('not', 2)]",0.1797752808988764,0.056179775280898875,0.011235955056179775,0
325478,B003MUOOAM,A2XTW8DLX1BIOQ,"B. Graham ""Brandizzle""",0,0,5,1328659200,It is good.,116,0.646551724137931,0.11206896551724138,"[('as', 2)]",0.1206896551724138,0.07758620689655173,0.008620689655172414,0
397171,B0036FB6FY,AP7GVV58B1EX8,Bonnie H,1,1,5,1348617600,A Hit for Mealtime,61,0.7377049180327869,0.06557377049180328,[],0.19672131147540983,0.11475409836065574,0.0,1
290118,B003QIY4N2,AKR6UK8O6DM6X,"Lemas Mitchell ""Libertarian/ Empiricist""",0,0,2,1288742400,The product is great. The delivery sucked,129,0.6356589147286822,0.07751937984496124,"[(""n't"", 2)]",0.12403100775193798,0.03875968992248062,0.05426356589147287,0
375424,B000EITV3K,A2FOXRMJA0T9M7,kupres,1,1,5,1285113600,Cookies,19,0.9473684210526315,0.2631578947368421,[],0.15789473684210525,0.05263157894736842,0.0,0
99440,B001FA1KU8,A1AF48ABEIIDOX,'Sascha,2,2,5,1267056000,NEWMAN'S OWN RAISINS,42,0.8809523809523809,0.14285714285714285,[],0.16666666666666666,0.19047619047619047,0.023809523809523808,0
517369,B004984G40,A1MEED2EJVRHZ0,"Adrian R. Jones ""arj""",0,1,3,1347408000,I gave it a shot,41,0.7560975609756098,0.1951219512195122,[],0.21951219512195122,0.04878048780487805,0.024390243902439025,0
268474,B000LKTQAE,AOZXW4489SPT9,jumpin,0,0,5,1340582400,Hansen's a quality product,52,0.7884615384615384,0.19230769230769232,"[('natural', 2), ('other', 2)]",0.3076923076923077,0.019230769230769232,0.0,0
381255,B00020HHK4,A333ABL4WW067D,Brandy,0,0,1,1332374400,Fish tea,59,0.7796610169491526,0.2711864406779661,[],0.2033898305084746,0.05084745762711865,0.0,0
61768,B003SLTETG,A2I41NCZG9OR58,Clay,41,41,1,1325030400,Having some issues with this door,427,0.5081967213114754,0.12177985948477751,"[('good', 2), ('other', 2), ('flimsy', 2), ('few', 2), ('very', 2)]",0.22716627634660422,0.07728337236533958,0.02107728337236534,1
408886,B000XSGMHO,A1HBC0NBQJHT7X,Bookphile,1,1,5,1272499200,"Not health food, but far, far better than Pop-Tarts",316,0.5253164556962026,0.16455696202531644,"[('not', 4), ('more', 3), ('healthier', 2), ('really', 2), ('artificial', 2)]",0.21518987341772153,0.09177215189873418,0.006329113924050633,1
122571,B000CQBZO2,A3PAHM8VNML9F6,"Karen ""Karen""",0,0,1,1325635200,Don't waste your money,112,0.6607142857142857,0.09821428571428571,[],0.21428571428571427,0.044642857142857144,0.0,0
211287,B000WFU8O6,AQKQL3PYMFTG6,Diane Austin,2,2,3,1298937600,Not to my cat's taste- but adding warm water helped,343,0.5189504373177842,0.12244897959183673,"[('different', 3), ('not', 3), (""n't"", 2)]",0.1924198250728863,0.07871720116618076,0.02040816326530612,0
72965,B0061UQ2K0,A2TP3GAM8OY1GR,Jude,0,0,5,1344384000,No drive through at Starbucks?,73,0.684931506849315,0.2191780821917808,[],0.2054794520547945,0.1232876712328767,0.0821917808219178,0
351805,B00411V0N0,AIUWMLQGB4OGL,Thornton Hagert,0,4,1,1320537600,Product undescribed,61,0.7377049180327869,0.08196721311475409,"[('other', 3)]",0.22950819672131148,0.0,0.0,0
39862,B0001BVD8G,A3P88AKBSEQDZB,meles,0,0,5,1333929600,High Ball,173,0.5491329479768786,0.15028901734104047,"[('high', 5), ('better', 2), ('other', 2)]",0.1791907514450867,0.023121387283236993,0.0,0
362287,B00169Y3CU,A39I9SVZ8OU8AU,David,7,7,5,1244419200,I will never buy regular tortillas again,112,0.7142857142857143,0.125,"[('However', 2)]",0.25,0.125,0.008928571428571428,0
496788,B005HG9ET0,A2V9DTXTQ5YIMK,"A. Hudson ""papillon_lover""",0,0,3,1346198400,Got sick during the time I drank it,361,0.4487534626038781,0.12465373961218837,"[('not', 7), ('sick', 4), ('so', 3), ('good', 3), ('great', 2)]",0.12188365650969529,0.08033240997229917,0.0221606648199446,0
165612,B001QE7J2G,AN11CQ48VEHSB,SFV,1,1,4,1318032000,Best dog food ever!,353,0.49291784702549574,0.11898016997167139,"[('not', 3), ('little', 2), ('never', 2), ('else', 2), ('due', 2)]",0.12464589235127478,0.10764872521246459,0.0084985835694051,0
122992,B005C7ULSM,A1SNEHLWR562OD,S. Millspaugh,0,0,4,1347926400,As Expected,84,0.7380952380952381,0.20238095238095238,"[(""n't"", 4), ('just', 2)]",0.14285714285714285,0.08333333333333333,0.0,0
115763,B000EFHST2,A3F9TZZ9QQMCM8,Anonymous,1,1,5,1207958400,Favorite hamburger helper!,23,0.9130434782608695,0.13043478260869565,[],0.13043478260869565,0.043478260869565216,0.0,0
253364,B004JRMG98,A14JBDSWKPKTZA,"Bob Feeser ""MillCrafters.com""",0,1,5,1313280000,Definitely has some bite. I like it.,199,0.5276381909547738,0.1708542713567839,"[('hot', 5), (""n't"", 3), ('not', 3), ('mixed', 2), ('more', 2)]",0.1407035175879397,0.08040201005025126,0.010050251256281407,0
267273,B000E123IC,A2JOCWSC6L1K83,krishd,2,10,1,1182902400,Awful,38,0.8157894736842105,0.18421052631578946,[],0.15789473684210525,0.05263157894736842,0.05263157894736842,0
441679,B0009RQHJW,A3JAA39IO1X8N8,"True Shopper ""aacjh""",13,14,5,1215907200,Awesome Buffalo,103,0.7475728155339806,0.1941747572815534,"[(""n't"", 2), ('then', 2)]",0.1941747572815534,0.0970873786407767,0.04854368932038835,0
531879,B005K4Q34S,A2WI6EP5VE8E9H,C. Hall,0,0,5,1327276800,Delicious coffee,37,0.7837837837837838,0.08108108108108109,[],0.10810810810810811,0.10810810810810811,0.0,1
101839,B0052AHU38,A3K0OJYZJBSY26,Betty,0,0,5,1349481600,Tasty!,114,0.6491228070175439,0.14035087719298245,"[('so', 3), ('shiny', 2), ('soft', 2), ('i', 2)]",0.19298245614035087,0.10526315789473684,0.017543859649122806,0
525917,B000LCUF8O,A1AC1L52P5FX5G,E. Andrews,4,4,5,1224547200,These are awesome,93,0.7096774193548387,0.13978494623655913,[],0.12903225806451613,0.11827956989247312,0.03225806451612903,0
52546,B003ANFMY8,A2CEGQNSC5YGSR,Deborah Koerperich,0,0,5,1341964800,Meow!,49,0.8163265306122449,0.10204081632653061,[],0.08163265306122448,0.10204081632653061,0.02040816326530612,0
79374,B003TNANSO,A287D5XE55CSY4,AshokLA,0,0,5,1329264000,Tasty!,69,0.7536231884057971,0.2753623188405797,"[('good', 2)]",0.2028985507246377,0.10144927536231885,0.0,0
288570,B000ENUC3S,A2EME1EYOXZBPK,P. Parker,2,2,5,1168300800,Healthy Meal Replacement and Snack,52,0.8653846153846154,0.28846153846153844,"[('great', 2), ('natural', 2)]",0.28846153846153844,0.0,0.0,0
432276,B000CQE3NC,A1CS5JDV6YZQ8V,Daniel Nelson,0,0,5,1171238400,Very good 'holiday' blend,43,0.7906976744186046,0.2558139534883721,"[('good', 2)]",0.16279069767441862,0.046511627906976744,0.0,0
279388,B0039556DY,A2YKP1JIK5V5UN,E. Hoffman,3,3,1,1294012800,Coffee grinds everywhere,117,0.7008547008547008,0.17094017094017094,"[('favorite', 2), ('bad', 2)]",0.19658119658119658,0.05982905982905983,0.008547008547008548,1
88380,B004Q7BVY2,A29YQ3Y5UHRH3M,"Jonathan M. Berman ""Kitty Safe Network""",2,2,5,1325030400,Some of the best,113,0.7168141592920354,0.11504424778761062,"[('best', 3)]",0.23008849557522124,0.05309734513274336,0.0,0
249333,B004TPKAN4,A1V3TRGWOMA8LC,"James Beswick ""In my day, we had 9 planets.""",1,1,5,1320105600,Loved the ginger taste,160,0.69375,0.18125,"[('more', 2), ('much', 2), ('free', 2), ('vegan', 2)]",0.1625,0.05625,0.0125,0
452434,B001SAQ546,ANILZOBA16DVI,Andy,1,1,5,1335484800,Good taste!,40,0.725,0.125,[],0.075,0.025,0.0,0
53626,B0016687F2,A3EBVT79QHA20X,Wylie Writes,0,0,4,1347148800,Great Chocolate Ice Cream Flavor,60,0.85,0.11666666666666667,[],0.25,0.06666666666666667,0.0,0
250016,B0029NII3C,A2FTR68POF9BD5,"J. Krus ""icepulse""",2,5,1,1313971200,Slop.,251,0.6135458167330677,0.11155378486055777,"[(""n't"", 2)]",0.17131474103585656,0.08366533864541832,0.01593625498007968,0
393264,B000EI1VL0,A32RWGJEWFUAB,SAJL,1,2,2,1162684800,"OK, if you're not thinking pancake",99,0.6666666666666666,0.13131313131313133,"[(""n't"", 3)]",0.12121212121212122,0.16161616161616163,0.010101010101010102,0
48517,B006H34CUS,AWJH4ZA0XW9XU,Sydney Holmberg,0,0,3,1343347200,love banana nut,62,0.6774193548387096,0.11290322580645161,"[(""n't"", 2)]",0.14516129032258066,0.0967741935483871,0.016129032258064516,0
226142,B0036X748E,A29U9JOS54XZCH,"OORAH Semper Fi ""Devil Dog""",1,1,5,1189382400,I'd give this food 10 stars if I could,308,0.5487012987012987,0.1266233766233766,"[(""n't"", 3), ('less', 3), ('there', 2), ('light', 2), ('quite', 2)]",0.14935064935064934,0.09090909090909091,0.006493506493506494,0
12845,B000YV7WBU,A3198V61YCE39W,"Give The Gift Style ""moon""",0,0,5,1292716800,great for Baking,30,0.9,0.16666666666666666,[],0.2,0.03333333333333333,0.0,0
27356,B000GG5IZA,A3LE67UTFF4AQJ,Michael,4,4,5,1278633600,"Great herbal tea, great price",47,0.7872340425531915,0.1702127659574468,[],0.3404255319148936,0.0,0.0,0
260285,B000NMJWZO,A3JYUKKVISOIHU,H. Daube,0,0,5,1266451200,best out there,54,0.7777777777777778,0.14814814814814814,"[('best', 2)]",0.1111111111111111,0.1111111111111111,0.0,0
43207,B003CJN0OO,A3JBQKCSOGTW6Z,Igor,0,0,2,1332892800,Just OK coffee  .....,50,0.84,0.22,"[('not', 2)]",0.14,0.04,0.0,0
66791,B006J4MAIQ,A3CG93783LP0FO,Yarii,0,0,4,1331856000,Decadent Granola,149,0.6577181208053692,0.12080536912751678,"[('not', 3), ('hot', 2)]",0.20134228187919462,0.06711409395973154,0.020134228187919462,0
308944,B0019QYRCQ,A266PD2L0VP6AW,"JB ""JB""",0,0,3,1335484800,"Good flavor, but doesn't last, better options out there",243,0.5596707818930041,0.1522633744855967,[],0.1934156378600823,0.037037037037037035,0.01646090534979424,0
195500,B001L4CPJI,A22O1XISLYE7QW,"Deedub ""Decorate4fun""",0,1,2,1319500800,Mushy!,132,0.6136363636363636,0.12878787878787878,"[('so', 3)]",0.21212121212121213,0.06818181818181818,0.045454545454545456,0
120832,B005K4Q37A,A1B410YK9O18XZ,J. Turner,1,1,5,1335744000,Excellent product!,28,0.9285714285714286,0.10714285714285714,[],0.2857142857142857,0.03571428571428571,0.03571428571428571,0
368765,B001D0DMMY,AZLOX8M01E1XD,kkb,1,1,5,1296518400,Love these bars!,253,0.5889328063241107,0.17786561264822134,"[(""n't"", 5), ('ago', 2), ('other', 2), ('there', 2), ('later', 2)]",0.1857707509881423,0.1225296442687747,0.05138339920948617,0
665,B002BCD2OG,AAZ084UMH8VZ2,"D. L. Brown ""A Knower Of Good Things""",0,0,5,1332028800,My Go to sweetner,128,0.625,0.1640625,"[('so', 2), ('much', 2), ('too', 2)]",0.15625,0.1015625,0.0078125,0
240333,B001VJ0B0I,A1YJMG0QJXZLD4,Rosemarie,1,2,2,1343865600,Not the best,811,0.4192355117139334,0.13686806411837238,"[('not', 13), ('dry', 3), ('<', 3), ('only', 3), ('so', 3)]",0.2034525277435265,0.0530209617755857,0.014796547472256474,0
419446,B0029ZAOW8,A102SPSNVRMF72,"D. S. Cramer ""davie""",0,0,4,1348531200,Good But Pricey,82,0.6951219512195121,0.15853658536585366,"[('only', 2)]",0.32926829268292684,0.024390243902439025,0.012195121951219513,0
393528,B0009H7R9Q,A3J5JXCAR9G7A6,John Lehtinen,1,1,5,1244505600,Great Service,22,0.9090909090909091,0.22727272727272727,"[('great', 2)]",0.4090909090909091,0.045454545454545456,0.045454545454545456,0
182177,B000E63L7O,A1IU7S4HCK1XK0,Joanna Daneman,6,6,5,1262390400,A beautiful herb tea,312,0.4807692307692308,0.09615384615384616,"[('natural', 3), ('excellent', 2), (""n't"", 2), ('sweet', 2), ('hot', 2)]",0.20833333333333334,0.028846153846153848,0.01282051282051282,1
466801,B0015MY6PC,APTOBWKD16LJC,AggyJ,0,0,5,1227571200,So Yummy!,50,0.84,0.26,[],0.12,0.1,0.02,0
184460,B001BCVY4W,AF3BYMPWKWO8F,Joe MacBu,0,0,1,1229558400,Warning: Contains Menadione,267,0.5393258426966292,0.13857677902621723,"[('pet', 3), ('toxic', 2), ('only', 2), ('br', 2), ('due', 2)]",0.25842696629213485,0.02247191011235955,0.0,0
70567,B000FNB3AI,A1G8X028SKJJJG,Sugar-free,4,4,4,1174694400,Great Chocolate Chip Cookies!!!,36,0.8333333333333334,0.08333333333333333,[],0.16666666666666666,0.05555555555555555,0.0,0
460783,B000EMQFD0,A3G5R4CNBFYPBO,"T. Harris ""Eyes""",0,0,5,1283644800,Yummy! Love them!,60,0.7666666666666667,0.1,"[('i', 2)]",0.2,0.11666666666666667,0.05,0
158472,B000J2CLPQ,AFO2RYSJKPYHC,bjc,0,0,5,1347062400,"Excellent Quality, Flavor",128,0.703125,0.1796875,"[('canned', 2), ('so', 2), ('other', 2), (""n't"", 2)]",0.25,0.0546875,0.0078125,0
32627,B002JWZVWO,ASGWR071LIT3U,AFb2stealth,0,0,3,1333584000,Good taste...not a good price,133,0.6165413533834586,0.15789473684210525,"[('very', 4), ('previously', 2)]",0.18796992481203006,0.12030075187969924,0.05263157894736842,0
440040,B000B6O4LO,AH8O81XOHC2TL,"Willis H. Whiting ""budw313""",0,0,4,1235779200,"Good stuff, Maynard!",61,0.7704918032786885,0.08196721311475409,[],0.13114754098360656,0.09836065573770492,0.01639344262295082,0
93589,B004IJMVQK,A2VE1O3926IJQF,Joanie,1,1,5,1288828800,Great little snack for hubby and me,117,0.7094017094017094,0.1623931623931624,"[('not', 3), ('small', 2)]",0.1452991452991453,0.10256410256410256,0.017094017094017096,1
187103,B001SIY414,AORX96EBG7M1N,J. Rhodes,0,0,5,1348963200,awesome,24,0.9583333333333334,0.125,[],0.16666666666666666,0.125,0.0,0
117108,B001J9SUHG,APMIIPDDMDQTZ,The Boldest Squid,2,3,3,1350259200,"OK, but kind of false advertising",278,0.5827338129496403,0.14388489208633093,"[(""n't"", 3), ('really', 2), ('similar', 2)]",0.22661870503597123,0.04316546762589928,0.007194244604316547,0
19755,B0030VBRIU,A20P8VC55KPPCT,FL Mom,3,3,5,1274486400,These pouches are great!,18,0.8333333333333334,0.2777777777777778,[],0.16666666666666666,0.05555555555555555,0.0,0
323965,B0029NXAK8,A146X5YC6Q3XGK,Michelle,0,0,3,1342569600,Not nutrional but dogs love them,179,0.5642458100558659,0.16201117318435754,"[('not', 4), ('mostly', 2), ('once', 2)]",0.18994413407821228,0.0893854748603352,0.0111731843575419,0
227072,B001E55ZQO,A1EE4GJ1DI5Y64,Ariel Gillaspy,1,1,5,1282176000,Freaking delicous,44,0.8181818181818182,0.13636363636363635,[],0.18181818181818182,0.06818181818181818,0.0,0
185008,B001X7M926,A3PKTGESCOO4F3,C. Martinez,0,0,5,1344384000,Great hard to find Chinese sauce.,33,0.8181818181818182,0.21212121212121213,[],0.21212121212121213,0.0,0.0,0
137920,B0001KH5VG,A1IG26SEEKEYJW,"Janet L. DePuma ""avid reader""",2,3,5,1229040000,GREAT STUFF,92,0.7391304347826086,0.15217391304347827,"[('jelly', 3), ('hard', 2)]",0.15217391304347827,0.09782608695652174,0.010869565217391304,1
202195,B005QKH1VU,A87C917Y1NTGI,jasonandrobin,0,0,5,1326931200,great morning,45,0.8,0.15555555555555556,[],0.24444444444444444,0.15555555555555556,0.022222222222222223,0
337581,B000K8UL4C,A1Y9TWAXQ6ORLG,xLouise,0,2,5,1332115200,so delicious!!,99,0.7272727272727273,0.18181818181818182,"[('delicious', 2)]",0.20202020202020202,0.10101010101010101,0.0,0
349520,B000RHUZQ0,AZL35S8JRJVXU,Mary P,0,0,5,1325289600,Swedish Brown Beans - 10# bag,30,0.9666666666666667,0.2,[],0.2,0.06666666666666667,0.0,0
